118.63366;-206.98952;153.45324;-132.06881;248.09081;-93.34185;157.96517;-236.09163
121.59114;-206.65687;160.01927;-236.28103;248.69943;-96.05983;157.65179;-126.11139
161.97356;-235.76889;247.85379;-95.37267;121.22087;-203.94084;153.88545;-120.94684
162.34681;-236.34907;248.30928;-97.75577;154.70656;-122.03992;126.94833;-205.97798
123.45417;-203.53770;163.28862;-237.98886;249.35021;-103.37880;160.14551;-118.42005
248.13875;-102.81922;159.51190;-114.21792;165.73104;-235.42210;126.81755;-201.66204
249.05854;-105.63456;159.05378;-112.71702;170.23779;-238.58593;129.33804;-202.17646
168.51621;-236.43632;250.76147;-110.73362;165.37421;-109.91456;131.21286;-200.62445
172.81655;-236.11296;252.06882;-108.76058;165.35028;-106.65520;131.97660;-200.65964
134.84192;-199.70608;248.88556;-111.31648;165.63214;-104.19822;174.99014;-236.27250
175.67320;-235.70115;248.88360;-114.27243;164.88797;-99.91222;134.36798;-197.62485
136.11678;-196.47263;166.71522;-97.22477;247.95654;-115.34573;180.75802;-233.97856
167.76408;-96.35734;179.97302;-233.47500;138.44265;-194.96901;244.97869;-116.61044
185.79168;-235.84770;248.78483;-116.27583;169.87221;-92.73901;139.46910;-194.74410
187.35991;-234.07769;172.01311;-92.20407;139.66971;-193.73286;248.84050;-118.97960
188.16339;-231.92151;172.57717;-88.29990;139.86185;-191.75003;247.35846;-122.40152
187.58183;-232.30541;144.25081;-187.20047;173.45488;-85.29634;250.17021;-121.00663
249.58825;-124.55701;191.73941;-228.63381;172.71632;-84.10739;146.29989;-187.30858
174.78001;-82.88919;192.64176;-227.39880;245.94060;-123.87822;144.54409;-183.33670
250.96420;-127.47211;192.01781;-223.50662;172.61868;-78.81487;146.18704;-187.31170
244.38105;-128.07396;146.84113;-183.01466;196.45514;-226.79504;177.74403;-75.98412
153.82182;-182.03788;247.23342;-128.55352;200.44855;-223.02016;177.24774;-76.14485
179.26110;-71.71270;201.38229;-220.15376;151.62591;-180.88718;246.25628;-132.27811
199.81229;-220.39340;152.37584;-178.43306;246.63509;-130.56561;181.06481;-70.03602
203.44134;-216.00507;180.34613;-68.12420;246.79651;-133.24561;155.11514;-176.16776
245.20046;-133.82206;180.22152;-67.86728;156.71088;-175.65033;204.86716;-218.00068
248.24756;-137.21499;185.97800;-65.80174;206.30745;-215.91013;157.19182;-174.90372
180.00205;-63.67910;160.37679;-174.52729;247.20137;-136.43031;207.27820;-212.16463
208.70383;-212.26848;185.38758;-61.77731;159.00051;-170.62203;245.53423;-138.64759
160.56906;-168.39325;245.58199;-136.67775;184.50910;-59.85922;209.04432;-208.72469
243.92594;-139.19396;211.76103;-207.54240;184.49438;-59.33799;163.44560;-169.54181
245.58231;-142.49008;186.71741;-57.47986;210.25481;-202.81166;166.41739;-165.19702
215.33877;-197.27735;185.79630;-56.16843;245.92985;-139.09661;163.67007;-165.80656
244.96160;-143.85264;187.36372;-53.14185;215.76502;-199.90419;165.64493;-163.96001
168.60622;-162.58584;187.96313;-51.58967;243.30001;-145.37719;217.10094;-198.31801
167.29653;-160.73126;244.74778;-144.58924;189.47129;-47.60764;215.06273;-190.85325
171.07062;-160.15364;188.74796;-48.89400;245.32105;-146.92406;213.64349;-190.70493
172.23196;-154.42321;191.95698;-48.19271;213.08225;-191.34342;248.14824;-149.42841
245.12304;-151.94047;194.05922;-40.07541;215.85031;-185.61954;173.50397;-155.25146
243.63194;-152.84698;173.82862;-152.83759;196.21507;-43.88166;215.16407;-178.24270
177.25184;-151.30617;198.02285;-40.56131;246.06065;-152.24996;215.89465;-178.56429
218.57013;-172.72097;245.06048;-153.80673;178.95074;-150.79839;199.98588;-36.19839
175.09984;-149.18933;201.01863;-34.40051;215.18558;-171.56031;247.33378;-155.66750
245.98535;-156.56658;177.19742;-144.69642;203.67110;-33.73777;216.07013;-169.65420
213.01163;-170.60650;245.27680;-156.67567;205.18832;-32.73728;178.91983;-144.22286
182.58733;-142.21022;244.28902;-161.04311;215.02665;-163.71501;206.13383;-28.69576
242.69421;-163.20624;182.04565;-140.89628;210.09735;-28.03805;214.11760;-161.88371
182.81235;-139.80659;217.27530;-27.73181;214.19669;-159.24049;242.31959;-163.76129
216.10976;-27.30807;244.98380;-163.65286;210.60889;-159.48970;183.62191;-140.91470
213.29250;-154.61474;218.81244;-29.72088;183.33782;-136.58261;242.55839;-163.58854
185.08757;-134.15444;209.85693;-149.63580;244.17270;-166.77137;220.92273;-28.29254
187.53759;-132.28830;225.82444;-30.34617;243.30730;-171.66308;209.49225;-149.06733
187.61560;-132.57693;243.52809;-172.13885;226.76353;-32.04076;207.94862;-144.59364
188.83344;-129.77576;203.81554;-143.31435;245.21912;-173.31486;232.31475;-33.84656
235.13561;-34.25043;244.88218;-173.65560;192.21068;-128.17949;205.68071;-141.66839
245.53900;-176.82725;191.46295;-124.78455;236.73297;-36.75181;200.92232;-139.88560
237.59575;-39.17030;192.50481;-125.37410;241.65726;-177.74459;198.23618;-135.06159
243.70483;-180.67801;198.59543;-134.27774;194.53114;-124.79617;240.13376;-44.74409
193.07615;-121.55622;242.94452;-179.97301;197.50362;-132.45369;244.04322;-46.67741
193.93154;-119.47342;243.39059;-49.94346;193.69559;-131.22929;244.76354;-182.30665
195.30449;-118.57530;241.04688;-185.03889;246.03829;-53.19789;193.06392;-129.16619
188.39775;-127.31580;243.18327;-184.69772;247.85080;-54.77490;194.93984;-116.01906
186.89803;-125.10017;245.07968;-185.03293;196.73834;-115.54681;249.03413;-59.45612
195.66247;-115.83452;242.59202;-190.63447;251.84804;-60.66031;186.38683;-125.25899
182.75771;-121.45471;241.59092;-192.05122;257.27598;-65.49913;195.59439;-111.01339
198.06181;-108.89344;256.70647;-69.13464;179.55532;-119.33109;241.21070;-192.44042
178.34345;-119.52893;195.84050;-109.44099;253.82517;-71.71269;241.51915;-198.59209
174.41877;-115.54692;243.49229;-198.18549;256.81209;-74.82599;202.52915;-110.00692
254.02726;-80.43250;173.34259;-114.69279;239.98226;-198.77962;202.65219;-107.01033
240.08388;-202.54473;254.84038;-84.25133;174.50258;-116.55538;202.63396;-102.37745
241.03441;-203.44026;250.93523;-89.15603;201.59063;-103.11975;170.65152;-115.06202
240.49584;-206.63087;252.23423;-92.34328;202.11210;-102.49494;169.40163;-114.25779
238.18719;-205.66546;249.04255;-92.61267;166.17511;-110.11139;205.07537;-99.13088
238.39862;-209.08967;163.09973;-108.42957;207.54246;-98.50807;249.03597;-99.56995
205.54309;-98.95095;249.79944;-102.00199;166.81386;-107.10711;240.54988;-212.18656
237.77264;-217.80123;161.87893;-107.20462;248.16576;-105.99109;206.44546;-94.35011
156.17911;-104.39367;236.74555;-218.50073;211.49363;-94.84853;247.29037;-108.79901
208.28193;-92.62056;234.96927;-216.80569;153.76963;-104.32382;245.22302;-109.84376
209.31523;-93.23506;154.29525;-105.94965;244.63651;-112.65846;237.29530;-221.96958
237.78292;-223.34391;151.98225;-102.17727;245.32535;-116.55580;212.37837;-93.09952
146.37399;-106.12208;244.63815;-120.26028;211.64478;-89.28656;235.72937;-226.31996
147.09026;-104.12098;234.86866;-230.14784;212.34152;-86.17873;242.41089;-123.96576
239.64386;-126.92326;144.48008;-101.89997;233.45969;-230.35430;214.63898;-83.45185
240.63004;-130.32499;233.10346;-232.75599;214.94335;-87.02155;143.36201;-101.88640
231.03082;-234.49005;137.73426;-99.86957;219.49288;-83.60554;237.88261;-132.14417
219.16354;-82.89402;229.80517;-238.19590;138.57028;-97.01227;236.59631;-136.35175
228.58432;-242.68609;222.74719;-82.07049;136.50486;-95.44578;232.84251;-136.96376
226.81647;-242.32853;235.17289;-144.32135;135.18679;-94.37582;224.18795;-82.25986
223.25091;-244.72095;224.97508;-82.80293;132.73033;-92.44777;232.73291;-144.58945
233.73198;-149.06433;133.35417;-92.68743;226.56445;-84.57660;221.37329;-246.96222
229.24304;-148.53356;131.60597;-89.63931;225.26538;-85.44573;220.32277;-245.81840
229.45197;-84.52139;131.47433;-91.46167;228.98759;-154.18558;219.07353;-249.13985
230.42041;-87.52222;229.77121;-153.94066;218.11079;-252.64208;131.55595;-86.84979
226.37817;-159.04261;216.37592;-253.73096;129.11826;-86.39254;235.11798;-89.16413
128.49251;-83.38330;211.83518;-252.33277;233.64620;-91.34806;226.09280;-160.34191
209.29025;-253.88462;129.46142;-78.88256;234.64457;-92.93327;223.85739;-160.23011
221.70270;-164.78861;238.23589;-97.30252;127.73460;-78.93432;208.13615;-259.26872
125.53122;-77.72100;237.20689;-99.02405;207.63643;-258.56227;219.59525;-163.53699
219.07055;-166.66456;237.41542;-99.75655;127.93454;-76.25071;204.10725;-258.47167
219.17732;-172.96491;237.13939;-101.87633;127.48853;-74.15402;201.18188;-259.32540
197.71448;-262.63516;239.65449;-103.35970;126.17200;-71.07168;213.32230;-169.13980
195.64277;-259.94241;216.83037;-174.51177;242.60738;-107.54046;127.53765;-70.95990
192.54929;-260.23574;128.44749;-69.46289;214.38933;-176.38566;243.09286;-109.00983
244.40372;-112.60048;214.04874;-179.49652;129.42458;-68.97874;193.05434;-261.60256
129.52579;-64.09672;191.09599;-264.89684;245.08994;-115.42240;211.48976;-181.91679
184.68417;-264.94686;208.92234;-185.31155;128.28532;-62.73414;246.43871;-114.78568
128.95225;-62.11394;185.64685;-265.20810;248.05535;-115.81945;206.86533;-186.77185
245.64166;-119.92051;131.37259;-60.41233;182.19503;-263.05785;207.94856;-189.78499
179.77969;-262.41151;132.84159;-58.52407;246.85979;-121.31262;207.22510;-190.12164
176.09644;-263.23731;201.55959;-194.39560;249.64764;-123.79536;135.88895;-59.92100
133.64195;-56.41187;249.11918;-127.31770;174.12907;-262.21238;208.42901;-197.78850
132.36873;-57.83846;168.17470;-261.77838;252.26320;-129.51585;203.06030;-199.55154
252.27447;-130.57901;202.65130;-203.14471;167.06255;-263.74665;132.96430;-54.83451
202.59556;-205.69700;253.46236;-133.07111;166.06253;-260.02633;133.19325;-54.95239
135.75014;-51.84337;254.65691;-137.99346;202.20443;-209.04021;164.06455;-260.65814
202.14087;-212.51161;254.50881;-139.62436;163.19365;-254.63518;137.76240;-51.16092
201.67365;-216.80911;257.88872;-144.94002;136.60670;-51.67107;160.01157;-254.80116
205.69825;-215.67212;157.79575;-256.97989;139.31380;-47.64936;259.54602;-144.73456
204.42565;-226.17351;139.29632;-45.29434;256.01187;-150.30498;155.97391;-252.47254
258.40672;-148.59819;202.26402;-225.58905;155.27806;-250.48806;141.55023;-46.48354
142.64539;-45.64549;260.34490;-154.67105;149.95983;-247.71618;205.54956;-225.72472
142.77738;-42.23448;261.56987;-160.68902;203.72643;-229.00053;153.50378;-246.41492
152.15338;-243.95993;204.88753;-233.40700;261.19266;-161.28652;142.92851;-43.52878
150.90791;-242.60094;262.33583;-162.62997;144.38488;-39.28240;202.94654;-236.37999
261.19086;-167.95756;207.70402;-241.71889;147.18847;-40.58898;150.61763;-241.15741
